bighorn_IGLV_1	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_2	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_3	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_4	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_5	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_6	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_7	1	75	76	99	100	147	148	155	156	264	VL	0
bighorn_IGLV_8	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_9	5	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_10	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_11	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_12	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_13	5	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_14	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_15	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_16	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_17	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_18	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_19	5	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_20	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_21	1	75	76	102	103	153	154	174	175	287	VL	0
bighorn_IGLV_22	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_23	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_24	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_25	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_26	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_27	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_28	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_29	5	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_30	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_31	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_32	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_33	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_34	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_35	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_36	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_37	9	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_38	1	75	76	102	103	153	154	174	175	287	VL	0
bighorn_IGLV_39	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_40	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_41	5	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_42	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_43	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_44	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_45	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_46	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_47	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_48	1	75	76	93	94	144	145	153	154	260	VL	0
bighorn_IGLV_49	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_50	1	75	76	102	103	153	154	162	163	269	VL	0
bighorn_IGLV_51	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_52	1	75	76	99	100	147	148	155	156	264	VL	0
bighorn_IGLV_53	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_54	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_55	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_56	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_57	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_58	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_59	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_60	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_61	1	75	76	99	100	150	151	159	160	267	VL	0
bighorn_IGLV_62	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_63	1	78	79	104	105	155	156	176	177	289	VL	0
bighorn_IGLV_64	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGLV_65	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_66	1	75	76	93	94	144	145	153	154	261	VL	0
bighorn_IGLV_67	1	75	76	102	103	153	154	174	175	288	VL	0
bighorn_IGLV_68	1	75	76	102	103	153	154	162	163	270	VL	0
bighorn_IGKV_1	15	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_2	1	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_3	1	78	79	111	112	162	163	171	172	279	VK	0
bighorn_IGKV_4	1	78	79	111	112	162	163	171	172	279	VK	0
bighorn_IGKV_5	15	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_6	1	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_7	1	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_8	3	78	79	111	112	162	163	171	172	279	VK	0
bighorn_IGKV_9	1	78	79	111	112	162	163	171	172	279	VK	0
bighorn_IGKV_10	1	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGKV_11	1	78	79	96	97	147	148	156	157	264	VK	0
bighorn_IGHV_1	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_2	1	75	76	101	102	150	151	171	172	285	VH	0
bighorn_IGHV_3	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_4	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_5	1	75	76	101	102	150	151	171	172	285	VH	0
bighorn_IGHV_6	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_7	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_8	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_9	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_10	1	75	76	98	99	150	151	171	172	285	VH	0
bighorn_IGHV_11	1	75	76	98	99	150	151	171	172	285	VH	0
bighorn_IGHV_12	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_13	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_14	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_15	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_16	1	75	76	99	100	150	151	171	172	285	VH	0
bighorn_IGHV_17	1	75	76	101	102	150	151	171	172	285	VH	0
bighorn_TRBV_1	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_2	13	84	85	99	100	150	151	168	169	282	VB	0
bighorn_TRBV_3	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_4	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_5	11	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_6	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_7	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_8	11	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_9	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_10	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_11	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_12	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_13	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_14	5	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_15	12	81	82	96	97	147	148	165	166	279	VB	0
bighorn_TRBV_16	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_17	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_18	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_19	6	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_20	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRBV_21	9	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_22	1	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_23	2	78	79	96	97	147	148	162	163	273	VB	0
bighorn_TRBV_24	3	78	79	93	94	144	145	162	163	276	VB	0
bighorn_TRBV_25	2	78	79	93	94	144	145	162	163	273	VB	0
bighorn_TRAV_1	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_2	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_3	3	78	79	96	97	147	148	171	172	273	VA	0
bighorn_TRAV_4	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_5	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_6	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_7	1	78	79	96	97	147	148	171	172	273	VA	0
bighorn_TRAV_8	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_9	1	78	79	96	97	147	148	168	169	264	VA	0
bighorn_TRAV_10	1	78	79	105	106	156	157	165	166	279	VA	0
bighorn_TRAV_11	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_12	10	78	79	93	94	144	145	159	160	261	VA	0
bighorn_TRAV_13	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_14	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_15	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_16	2	78	79	96	97	147	148	171	172	273	VA	0
bighorn_TRAV_17	1	78	79	96	97	147	148	168	169	264	VA	0
bighorn_TRAV_18	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_19	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_20	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_21	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_22	7	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_23	1	78	79	105	106	156	157	165	166	279	VA	0
bighorn_TRAV_24	1	78	79	93	94	144	145	165	166	267	VA	0
bighorn_TRAV_25	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_26	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_27	5	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_28	1	75	76	96	97	147	148	162	163	264	VA	0
bighorn_TRAV_29	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_30	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_31	4	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_32	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_33	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_34	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_35	1	75	76	96	97	147	148	162	163	264	VA	0
bighorn_TRAV_36	1	78	79	99	100	150	151	174	175	276	VA	0
bighorn_TRAV_37	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_38	5	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_39	10	78	79	93	94	144	145	159	160	261	VA	0
bighorn_TRAV_40	1	75	76	96	97	147	148	162	163	264	VA	0
bighorn_TRAV_41	1	75	76	96	97	147	148	162	163	264	VA	0
bighorn_TRAV_42	1	75	76	90	91	141	142	162	163	264	VA	0
bighorn_TRAV_43	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_44	1	78	79	99	100	150	151	171	172	273	VA	0
bighorn_TRAV_45	10	78	79	93	94	144	145	159	160	261	VA	0
bighorn_TRAV_46	1	78	79	96	97	147	148	168	169	270	VA	0
bighorn_TRAV_47	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_48	10	78	79	93	94	144	145	159	160	261	VA	0
bighorn_TRAV_49	7	78	79	96	97	147	148	168	169	259	VA	0
bighorn_TRAV_50	1	78	79	99	100	150	151	159	160	273	VA	0
bighorn_TRAV_51	1	75	76	93	94	144	145	162	163	264	VA	0
bighorn_TRAV_52	2	75	76	96	97	147	148	162	163	264	VA	0
bighorn_TRAV_53	10	78	79	93	94	144	145	159	160	261	VA	0
